NC_000002.11:169765145-169765432	NC_000019.9	100.000	32	0	0	87	118	625730	625761	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000019.9	100.000	32	0	0	87	118	12813237	12813268	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000019.9	100.000	32	0	0	87	118	45623914	45623945	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000019.9	100.000	30	0	0	89	118	51306555	51306584	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000019.9	100.000	29	0	0	87	115	5875077	5875105	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000019.9	100.000	29	0	0	91	119	11439640	11439668	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000019.9	100.000	29	0	0	91	119	20627167	20627195	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	1414993	1415020	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	4192411	4192438	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	6749156	6749183	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	11016520	11016547	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	16379226	16379253	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	16434934	16434961	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	91	118	16872220	16872247	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	17249292	17249319	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	18298887	18298914	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	34066316	34066343	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	38436976	38437003	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	259	286	39389327	39389354	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	40797623	40797650	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	42565534	42565561	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	44523130	44523157	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	260	287	44540649	44540676	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	91	118	49747622	49747649	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	91	118	54123975	54124002	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	91	118	54194331	54194358	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	91	118	54250898	54250925	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000019.9	100.000	28	0	0	91	118	54805679	54805706	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	32	0	0	87	118	20383095	20383126	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000008.10	100.000	30	0	0	91	120	17098609	17098638	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000008.10	100.000	30	0	0	91	120	26127696	26127725	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000008.10	100.000	30	0	0	91	120	85272164	85272193	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000008.10	100.000	30	0	0	91	120	101786505	101786534	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000008.10	100.000	29	0	0	91	119	19089419	19089447	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	25052812	25052839	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	25080725	25080752	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	34424284	34424311	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	93	120	38046511	38046538	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	38047368	38047395	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	41518597	41518624	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	42291608	42291635	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	42710405	42710432	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	58695977	58696004	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	66832115	66832142	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	76335607	76335634	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	99104736	99104763	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	91	118	101291813	101291840	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	101679157	101679184	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000008.10	100.000	28	0	0	260	287	126682596	126682623	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	32	0	0	87	118	19101574	19101605	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000007.13	100.000	32	0	0	87	118	69272958	69272989	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000007.13	100.000	30	0	0	91	120	7191685	7191714	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000007.13	100.000	30	0	0	153	182	65826577	65826606	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000007.13	100.000	29	0	0	92	120	20870635	20870663	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	91	118	2998902	2998929	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	4689742	4689769	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	91	118	6450548	6450575	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	18096002	18096029	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	91	118	57303064	57303091	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	91	118	57840507	57840534	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	79038644	79038671	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	91	118	86879804	86879831	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	97817813	97817840	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	99172069	99172096	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	99599721	99599748	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	105052294	105052321	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	106691344	106691371	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	91	118	134957762	134957789	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	135327138	135327165	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000007.13	100.000	28	0	0	260	287	150965893	150965920	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	34	0	0	87	120	104034797	104034830	4.68e-08	63.9
NC_000002.11:169765145-169765432	NC_000010.10	100.000	33	0	0	87	119	25962128	25962160	1.68e-07	62.1
NC_000002.11:169765145-169765432	NC_000010.10	100.000	32	0	0	87	118	21618363	21618394	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000010.10	100.000	32	0	0	87	118	26187551	26187582	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000010.10	100.000	32	0	0	87	118	43957627	43957658	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000010.10	100.000	32	0	0	87	118	71106821	71106852	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000010.10	100.000	32	0	0	87	118	94854388	94854419	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000010.10	100.000	32	0	0	87	118	115937619	115937650	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000010.10	100.000	31	0	0	90	120	25292142	25292172	2.18e-06	58.4
NC_000002.11:169765145-169765432	NC_000010.10	100.000	30	0	0	91	120	94079761	94079790	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000010.10	100.000	30	0	0	91	120	110465246	110465275	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	3349752	3349779	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	11160333	11160360	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	12358507	12358534	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	12616520	12616547	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	17471343	17471370	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	23732965	23732992	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	27158362	27158389	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	30836705	30836732	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	34240058	34240085	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	47094172	47094199	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	52563066	52563093	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	73941476	73941503	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	75822855	75822882	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	88077701	88077728	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	93779682	93779709	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	114080192	114080219	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	91	118	122223230	122223257	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000010.10	100.000	28	0	0	260	287	123480368	123480395	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	32	0	0	87	118	13140591	13140622	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000012.11	100.000	32	0	0	87	118	25528540	25528571	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000012.11	100.000	32	0	0	87	118	122959623	122959654	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000012.11	100.000	32	0	0	87	118	131439548	131439579	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000012.11	100.000	32	0	0	87	118	133439205	133439236	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000012.11	100.000	31	0	0	87	117	47719248	47719278	2.18e-06	58.4
NC_000002.11:169765145-169765432	NC_000012.11	100.000	30	0	0	91	120	13186307	13186336	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000012.11	100.000	30	0	0	87	116	32177305	32177334	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000012.11	100.000	30	0	0	91	120	69022837	69022866	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000012.11	100.000	30	0	0	91	120	98427623	98427652	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	22159244	22159271	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	26177137	26177164	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	32387642	32387669	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	52271488	52271515	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	58652672	58652699	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	71001359	71001386	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	71022548	71022575	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	110654355	110654382	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	111061597	111061624	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	113517365	113517392	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	120942254	120942281	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	121634015	121634042	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	122385409	122385436	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	260	287	123015948	123015975	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000012.11	100.000	28	0	0	91	118	124193400	124193427	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	31	0	0	88	118	33838181	33838211	2.18e-06	58.4
NC_000002.11:169765145-169765432	NC_000009.11	100.000	30	0	0	91	120	131745957	131745986	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000009.11	100.000	29	0	0	259	287	15838632	15838660	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	5627747	5627774	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	13736143	13736170	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	20650767	20650794	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	37062222	37062249	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	37529874	37529901	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	42930774	42930801	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	66266333	66266360	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	67103769	67103796	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	73354540	73354567	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	87	114	78489659	78489686	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	80605177	80605204	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	88971034	88971061	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	108344680	108344707	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	110373197	110373224	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	112100306	112100333	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	260	287	115481116	115481143	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000009.11	100.000	28	0	0	91	118	140554036	140554063	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	34	0	0	87	120	42732322	42732355	4.68e-08	63.9
NC_000002.11:169765145-169765432	NC_000004.11	100.000	34	0	0	87	120	129622639	129622672	4.68e-08	63.9
NC_000002.11:169765145-169765432	NC_000004.11	100.000	32	0	0	87	118	39130831	39130862	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000004.11	100.000	32	0	0	87	118	107108602	107108633	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000004.11	100.000	30	0	0	91	120	111088721	111088750	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000004.11	100.000	29	0	0	91	119	62904352	62904380	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000004.11	100.000	29	0	0	151	179	77587659	77587687	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	91	118	7213149	7213176	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	87	114	11294494	11294521	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	91	118	37918424	37918451	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	260	287	55493203	55493230	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	260	287	57534751	57534778	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	91	118	81409660	81409687	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	259	286	89219973	89220000	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	91	118	137774445	137774472	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	260	287	151971561	151971588	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000004.11	100.000	28	0	0	260	287	185743351	185743378	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	30	0	0	91	120	61460518	61460547	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	2285654	2285681	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	9205157	9205184	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	9488191	9488218	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	91	118	12779820	12779847	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	91	118	15419291	15419318	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	27800360	27800387	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	30793818	30793845	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	91	118	43692747	43692774	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	50043567	50043594	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	91	118	62429753	62429780	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	64792645	64792672	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	68109597	68109624	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	72757831	72757858	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	91	118	73558038	73558065	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000011.9	100.000	28	0	0	260	287	128847815	128847842	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000001.10	100.000	32	0	0	87	118	52971537	52971568	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000001.10	100.000	32	0	0	87	118	220640944	220640975	6.06e-07	60.2
NC_000002.11:169765145-169765432	NC_000001.10	100.000	31	0	0	87	117	76258542	76258572	2.18e-06	58.4
NC_000002.11:169765145-169765432	NC_000001.10	100.000	30	0	0	89	118	31505374	31505403	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000001.10	100.000	30	0	0	87	116	52770641	52770670	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000001.10	100.000	30	0	0	91	120	189091972	189092001	7.83e-06	56.5
NC_000002.11:169765145-169765432	NC_000001.10	100.000	29	0	0	90	118	51607535	51607563	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000001.10	100.000	29	0	0	91	119	61844936	61844964	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000001.10	100.000	29	0	0	87	115	70683701	70683729	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000001.10	100.000	29	0	0	92	120	175017635	175017663	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000001.10	100.000	29	0	0	87	115	184556815	184556843	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000001.10	100.000	29	0	0	90	118	198211634	198211662	2.82e-05	54.7
NC_000002.11:169765145-169765432	NC_000001.10	100.000	28	0	0	259	286	3765997	3766024	1.01e-04	52.8
NC_000002.11:169765145-169765432	NC_000001.10	100.000	28	0	0	87	114	10778959	10778986	1.01e-04	52.8
